"","PROJECT_NUMBER","NEPA_NAME","REGION","NEPA_STATUS","INIT_DATE","DECISION_DATE","NEPA_TYPE","APPEALED","LITIGATED","ELAPSED_DAYS","DECISION_LEVEL","plan.date.min","plan.date.max","comp.date.min","comp.date.max","num.units.plan","num.units.comp","med.time.lag","th","hf","rf","tsi","completed","act.count","proj.dur.plan","proj.dur.comp","proj.delay","COMPLETED","INITIATED","max_date","max.delay","YP","size"
"3229",46132,"Elk Creek Watershed Restoration Project","6","Complete","1/12/15","7/14/17","EA","0","0",914,"Ranger District/Mgt Unit","2015-01-05","2018-08-15","2018-05-01",NA,4879.1,2199.1,0,0.225806451612903,0.655913978494624,0,0.118279569892473,0.129032258064516,93,1319,NA,1212,0,1,"2018-12-31",1456,2015,"x-large"
"3230",17418,"Wildlife Habitat Improvements FY 2007","6","Complete","10/1/06","4/8/08","CE","0","0",555,"Ranger District/Mgt Unit","2009-10-28","2010-11-01","2009-10-28","2010-11-01",30,26,0,0,1,0,0,1,4,370,370,0,1,1,"2018-12-31",3351,2009,"small"
"3231",23295,"Steamboat Stand Improvement Project","6","Complete","11/17/08","5/12/09","CE","0","0",176,"Ranger District/Mgt Unit","2009-01-01","2012-02-07","2009-07-25","2012-02-14",425.4,427.8,455,0.3,0.533333333333333,0.166666666666667,0,1,30,1133,935,205,1,1,"2018-12-31",3651,2009,"medium"
"3232",4802,"Diamond Lake Hazardous Fuels Phase II","6","Complete","6/15/05","4/25/07","CE","0","0",679,"Ranger District/Mgt Unit","2008-09-01","2008-09-01","2008-09-01","2008-09-01",45,45,0,0,1,0,0,1,1,1,1,0,1,1,"2018-12-31",3773,2008,"small"
"3233",18659,"Upper South Umpqua Restoration","6","Complete","3/19/07","4/9/09","CE","0","0",752,"Ranger District/Mgt Unit","2008-10-01","2008-10-01","2009-10-29","2009-10-29",21,21,393,0,1,0,0,1,1,1,1,393,1,1,"2018-12-31",3743,2008,"small"
"3234",22364,"Doris Thin Timber Sale","6","Complete","11/15/07","5/8/08","EA","0","0",175,"Ranger District/Mgt Unit","2008-04-01","2018-04-04","2010-01-21",NA,1748.5,1719.9,1952,0.496062992125984,0.47244094488189,0.015748031496063,0.015748031496063,0.937007874015748,127,3656,NA,660,0,1,"2018-12-31",3926,2008,"large"
"3235",36365,"Loafer Timber Sale Project","6","Complete","3/2/12","5/8/13","EA","1","1",432,"Ranger District/Mgt Unit","2013-04-16","2017-06-30",NA,NA,1143.7,598.8,NA,0.266666666666667,0.733333333333333,0,0,0,75,1537,NA,2085,0,0,"2018-12-31",2085,2013,"large"
"3236",43914,"Whiskey Fire Reforestation Project","6","Complete","3/10/14","4/7/14","CE","0","0",28,"Ranger District/Mgt Unit","2014-05-15","2017-03-01","2014-05-15","2017-07-03",882.7,882.5,0,0,0,1,0,1,27,1022,1146,0,1,1,"2018-12-31",1691,2014,"large"
"3237",37713,"Lower Steamboat Environmental Assessment","6","Complete","11/1/12","7/3/14","EA","0","0",609,"Ranger District/Mgt Unit","2009-03-01","2017-05-15","2017-03-21",NA,997.1,351.7,1,0.455696202531646,0.493670886075949,0.0506329113924051,0,0.0506329113924051,79,2998,NA,2942,0,1,"2018-12-31",3592,2009,"large"
"3238",19651,"Illahee Flats Meadow Maintenance Project","6","Complete","4/1/07","8/6/07","CE","0","0",127,"Ranger District/Mgt Unit","2008-01-01","2008-10-01","2008-08-15","2008-11-01",20,20,129,0,1,0,0,1,2,275,79,227,1,1,"2018-12-31",4017,2008,"small"
"3239",22404,"D-Bug Hazard Reduction Timber Sale Project","6","Complete","1/22/08","4/22/11","EIS","0","0",1186,"Ranger District/Mgt Unit","2009-03-01","2017-06-05","2011-09-01",NA,7081.1,6908.1,713,0.474285714285714,0.52,0,0.00571428571428571,0.445714285714286,175,3019,NA,914,0,1,"2018-12-31",3592,2009,"x-large"
"3240",14736,"Dinner Timber Sale Project","6","Complete","12/29/05","7/12/06","EA","0","0",195,"Ranger District/Mgt Unit","2006-07-12","2018-04-27","2008-03-12",NA,2422.1,2410.4,2195,0.448717948717949,0.41025641025641,0.0897435897435897,0.0512820512820513,0.91025641025641,234,4308,NA,609,0,1,"2018-12-31",4555,2006,"large"
"3241",21048,"Emile Timber Sale","6","Complete","10/30/07","9/3/08","EA","0","0",309,"Ranger District/Mgt Unit","2008-06-06","2016-02-07","2009-05-10",NA,4196.1,3984.6,701,0.297101449275362,0.528985507246377,0.036231884057971,0.13768115942029,0.952898550724638,276,2803,NA,338,0,1,"2018-12-31",3860,2008,"x-large"
"3242",23229,"Whitethorn Timber Sale","6","Complete","1/2/08","7/7/09","CE","0","0",552,"Ranger District/Mgt Unit","2009-07-07","2009-07-07","2018-03-03","2018-03-03",139.4,139.4,3161,0.5,0.5,0,0,1,4,1,1,3161,1,1,"2018-12-31",3464,2009,"small"
"3243",19501,"1610 Roadside Treatment","6","Complete","4/28/08","3/10/09","CE","0","0",316,"Ranger District/Mgt Unit","2009-10-01","2014-10-01","2009-10-01",NA,869,869,0,0,0.833333333333333,0,0.166666666666667,0.833333333333333,6,1827,NA,0,0,1,"2018-12-31",3378,2009,"large"
"3244",20113,"District Pre-Commercial Thinning","6","Complete","4/16/07","1/30/08","CE","0","0",289,"Ranger District/Mgt Unit","2008-08-08","2012-08-30","2009-09-09",NA,1069.4,1040.4,397,0,0.173913043478261,0,0.826086956521739,0.673913043478261,46,1484,NA,397,0,1,"2018-12-31",3797,2008,"large"
"3245",34027,"Rainbow Salvage Timber Sale","6","Complete","8/11/10","10/19/10","CE","0","0",69,"Ranger District/Mgt Unit","2010-10-19","2013-05-31","2013-06-01",NA,87.2,25.6,1,0.357142857142857,0.357142857142857,0.285714285714286,0,0.285714285714286,14,956,NA,956,0,1,"2018-12-31",2995,2010,"small"
"3246",8343,"District Precommercial Thinning","6","Complete","1/1/05","8/19/05","CE","0","0",230,"Ranger District/Mgt Unit","2006-06-06","2012-07-20","2007-07-07",NA,201,207,214,0,0.333333333333333,0,0.666666666666667,0.888888888888889,9,2237,NA,396,0,1,"2018-12-31",4591,2006,"medium"
"3247",24229,"Fish Creek Forebay Chinquapin Restoration","6","Complete","6/16/08","10/6/09","CE","0","0",477,"Ranger District/Mgt Unit","2009-02-28","2014-04-01","2011-11-19",NA,10.3,1,994,0,1,0,0,0.5,2,1859,NA,994,0,1,"2018-12-31",3593,2009,"small"
"3248",22485,"Puderbaugh Vegetation Management Project","6","Complete","1/21/10","8/15/14","EA","0","0",1667,"NRA/NSA/NM","2009-10-01","2018-11-01","2015-06-15",NA,6712,6592,163.5,0.206185567010309,0.762886597938144,0,0.0309278350515464,0.639175257731959,97,3319,NA,2083,0,1,"2018-12-31",3378,2009,"x-large"
"3249",13216,"Spring Creek Fire Restoration","6","Complete","12/5/05","5/15/06","EA","1","0",161,"Ranger District/Mgt Unit","2005-08-31","2006-08-30","2006-09-01","2007-04-12",388,388,366,0.8,0,0.2,0,1,10,365,224,366,1,1,"2018-12-31",4870,2005,"medium"
"3250",51620,"Split Rail Insect and Disease Vegetation Management","6","Complete","4/5/17","8/22/17","CE","0","0",139,"Ranger District/Mgt Unit","2017-11-30","2017-11-30",NA,NA,477,477,NA,1,0,0,0,0,16,1,NA,396,0,0,"2018-12-31",396,2017,"medium"
"3251",24114,"2008 Timber Stand Improvement","6","Complete","4/15/08","10/29/08","CE","0","0",197,"Ranger District/Mgt Unit","2009-02-01","2014-06-24","2009-02-24","2014-11-11",313,313,23,0,0.777777777777778,0,0.222222222222222,1,9,1970,2087,23,1,1,"2018-12-31",3620,2009,"medium"
"3252",11116,"Upper Imnaha Bug's Life Project","6","Complete","3/9/06","7/13/06","CE","0","0",126,"NRA/NSA/NM","2006-11-01","2010-09-01","2007-08-17","2010-10-15",617,617,289,0.285714285714286,0.714285714285714,0,0,1,14,1401,1156,289,1,1,"2018-12-31",4443,2006,"medium"
"3253",16555,"Medical Springs WUI","6","Complete","1/15/07","4/22/08","EA","0","0",463,"Ranger District/Mgt Unit","2008-06-01","2012-11-12","2008-07-07",NA,9477.5,9034.5,153,0.125,0.763888888888889,0,0.111111111111111,0.967592592592593,216,1626,NA,36,0,1,"2018-12-31",3865,2008,"x-large"
"3254",22482,"Muddy Sled Vegetation Management Project","6","Complete","1/12/09","11/3/11","EA","0","0",1025,"Ranger District/Mgt Unit","2008-07-01","2018-11-20","2013-05-09",NA,6703,6703,1644,0.208695652173913,0.669565217391304,0,0.121739130434783,0.71304347826087,115,3795,NA,1773,0,1,"2018-12-31",3835,2008,"x-large"
"3255",53325,"Rail Reforestation Project","6","Complete","2/7/18","4/5/18","CE","0","0",57,"Ranger District/Mgt Unit","2018-03-07","2018-03-07","2018-04-11","2018-04-18",366,366,40,0,0,1,0,1,8,1,8,35,1,1,"2018-12-31",299,2018,"medium"
"3256",27965,"Pinus Creek Aspen Restoration","6","Complete","8/7/09","6/3/10","CE","0","0",300,"Ranger District/Mgt Unit","2011-04-20","2012-10-01","2012-07-13",NA,54,40,28,0.285714285714286,0.571428571428571,0,0.142857142857143,0.714285714285714,7,531,NA,450,0,1,"2018-12-31",2812,2011,"small"
"3257",9719,"Thinning Slash Treatment","6","Complete","1/14/05","5/2/05","CE","0","0",108,"Ranger District/Mgt Unit","2009-10-01","2009-10-01","2009-10-02","2009-10-02",16,1,1,0,1,0,0,1,1,1,1,1,1,1,"2018-12-31",3378,2009,"small"
"3258",49292,"Cornet Windy Ridge Tree Planting","6","Complete","4/7/16","8/17/16","CE","0","0",132,"Ranger District/Mgt Unit","2017-03-29","2017-03-29","2017-05-24","2017-05-24",158,158,56,0,0,1,0,1,2,1,1,56,1,1,"2018-12-31",642,2017,"small"
"3259",41171,"Chesnimnus Elk Burn Project","6","Complete","1/30/13","9/12/13","CE","0","0",225,"Ranger District/Mgt Unit","2013-09-13","2018-10-01","2014-04-21","2018-10-03",1850,1850,6,0,1,0,0,1,11,1845,1627,220,1,1,"2018-12-31",1935,2013,"large"
"3260",43988,"Wallowa Mountains Mechanical Fuels Piling Project","6","Complete","6/4/14","11/8/14","CE","0","0",157,"Ranger District/Mgt Unit","2015-04-15","2016-10-17","2015-07-01","2016-11-07",214,214,472,0,1,0,0,1,15,552,496,77,1,1,"2018-12-31",1356,2015,"medium"
"3261",13848,"Woodtick/Rattlesnake WUI","6","Complete","1/30/08","6/17/08","EA","0","0",139,"Ranger District/Mgt Unit","2007-10-01","2014-03-15","2008-09-15",NA,5729,4981,409,0.0891089108910891,0.782178217821782,0,0.128712871287129,0.940594059405941,101,2358,NA,350,0,1,"2018-12-31",4109,2007,"x-large"
"3262",13219,"Fly Fire Restoration","6","Complete","10/15/05","3/14/06","CE","0","0",150,"Ranger District/Mgt Unit","2006-02-22","2007-04-13","2007-04-05","2007-05-01",147,147,194.5,0.125,0,0.875,0,1,8,416,27,407,1,1,"2018-12-31",4695,2006,"small"
"3263",43691,"Limber Jim Large Woody Debris, Planting, and Culvert Replacement Project","6","Complete","11/25/13","5/20/16","CE","0","0",907,"Ranger District/Mgt Unit","2018-10-01","2018-10-01","2018-10-01","2018-10-01",15,15,0,0,1,0,0,1,1,1,1,0,1,1,"2018-12-31",91,2018,"small"
"3264",27128,"Blue Fly Fuels Reduction Project","6","Complete","7/17/09","10/25/10","EA","0","0",465,"Ranger District/Mgt Unit","2008-08-04","2018-11-26","2008-10-01",NA,2538,2353,403,0.0958904109589041,0.726027397260274,0.0273972602739726,0.150684931506849,0.958904109589041,73,3767,NA,58,0,1,"2018-12-31",3801,2008,"large"
"3265",49916,"Eagle Fire Complex Salvage","6","Complete","10/9/15","7/25/16","CE","0","0",290,"Ranger District/Mgt Unit","2016-09-02","2016-09-02","2018-06-15","2018-06-15",618,618,651,0,1,0,0,1,22,1,1,651,1,1,"2018-12-31",850,2016,"medium"
"3266",48366,"Cornet Windy Ridge Fire - Powder River Watershed","6","Complete","10/9/15","2/19/16","CE","0","0",133,"Ranger District/Mgt Unit","2016-04-01","2018-03-07","2016-10-15","2018-04-21",2159,2159,38,0.137931034482759,0.137931034482759,0.724137931034483,0,1,29,706,554,197,1,1,"2018-12-31",1004,2016,"large"
"3267",13862,"Catherine Creek Off Site Water Development","6","Complete","3/13/06","8/16/06","CE","0","0",156,"Ranger District/Mgt Unit","2008-11-01","2008-11-01","2008-11-10","2008-11-10",36,36,9,0,1,0,0,1,1,1,1,9,1,1,"2018-12-31",3712,2008,"small"
"3268",21280,"Little Dean Fuels Vegetation Management","6","Complete","4/24/13","8/31/15","EA","0","0",859,"Ranger District/Mgt Unit","2016-09-15","2018-04-01","2017-10-15",NA,3951,3951,22,0.321428571428571,0.678571428571429,0,0,0.0476190476190476,84,564,NA,395,0,1,"2018-12-31",837,2016,"x-large"
"3269",9716,"Mt Howard Fuels Reduction","6","Complete","1/26/06","12/18/06","EA","0","0",326,"Ranger District/Mgt Unit","2006-10-01","2012-05-01","2007-09-26",NA,634,522,360,0,0.96551724137931,0,0.0344827586206897,0.96551724137931,58,2040,NA,360,0,1,"2018-12-31",4474,2006,"medium"
"3270",6330,"Arroz Vegetation Management Project","6","Complete","6/3/05","1/17/06","CE","0","0",228,"Ranger District/Mgt Unit","2005-11-01","2014-10-03","2007-04-01","2014-10-04",6493.3,6760.3,334,0.213333333333333,0.706666666666667,0,0.08,1,75,3259,2744,516,1,1,"2018-12-31",4808,2005,"x-large"
"3271",30716,"Cold Canal Vegetation Management","6","Complete","3/15/10","12/3/15","EA","0","0",2089,"Ranger District/Mgt Unit","2016-06-01","2018-11-01","2017-05-31",NA,3939,3939,129,0.230769230769231,0.681318681318681,0,0.0879120879120879,0.296703296703297,91,884,NA,364,0,1,"2018-12-31",943,2016,"x-large"
"3272",48947,"Sparta Vegetation Management Project","6","Complete","3/14/16","8/22/17","EA","0","0",526,"Ranger District/Mgt Unit","2018-03-14","2018-10-01","2018-11-26",NA,26,13,257,0,1,0,0,0.333333333333333,3,202,NA,257,0,1,"2018-12-31",292,2018,"small"
"3273",28480,"Simmons Fuel Reduction","6","Complete","3/19/09","8/6/09","EA","0","0",140,"Ranger District/Mgt Unit","2007-09-13","2016-04-11","2008-03-06",NA,4282,4255,175,0.209302325581395,0.709302325581395,0,0.0813953488372093,0.802325581395349,86,3134,NA,175,0,1,"2018-12-31",4127,2007,"x-large"
"3274",33653,"Sandbox Vegetation Management","6","Complete","3/26/12","2/24/14","EA","0","0",700,"Ranger District/Mgt Unit","2010-09-29","2017-03-01","2014-12-09",NA,3113,3050,416.5,0.518796992481203,0.43609022556391,0,0.0451127819548872,0.165413533834586,133,2346,NA,1532,0,1,"2018-12-31",3015,2010,"x-large"
"3275",50051,"Upper Prairie Vegetation Project","6","Complete","9/7/16","11/29/16","CE","0","0",83,"Ranger District/Mgt Unit","2016-11-29","2016-11-29","2018-11-01",NA,357,36,702,0.285714285714286,0.714285714285714,0,0,0.642857142857143,14,1,NA,702,0,1,"2018-12-31",762,2016,"medium"
"3276",10745,"2005 TSI  Timber Stand Improvement","6","Complete","9/1/05","5/9/07","CE","0","0",615,"Ranger District/Mgt Unit","2013-06-10","2014-06-25","2013-10-15","2014-06-25",140,140,74.5,0,0.833333333333333,0,0.166666666666667,1,6,381,254,127,1,1,"2018-12-31",2030,2013,"small"
"3277",48509,"Catherine Creek Summit Thinning Project","6","Complete","11/20/15","6/1/17","CE","0","0",559,"Ranger District/Mgt Unit","2018-06-01","2018-11-01","2018-10-15","2018-11-15",85,85,45,0,0.8,0,0.2,1,5,154,32,136,1,1,"2018-12-31",213,2018,"small"
"3278",10607,"South Fork Catherine Creek (WUI) Restoration Project","6","Complete","8/17/05","12/27/05","CE","0","0",132,"Ranger District/Mgt Unit","2007-04-01","2010-05-01","2007-04-12",NA,2349,1413,8,0,0.952380952380952,0,0.0476190476190476,0.904761904761905,21,1127,NA,11,0,1,"2018-12-31",4292,2007,"large"
"3279",24160,"Sugar Vegetation Management","6","Complete","2/8/08","4/9/10","EA","1","0",791,"Ranger District/Mgt Unit","2010-10-01","2018-07-01","2012-08-01",NA,1492,1385,304,0,0.528301886792453,0,0.471698113207547,0.943396226415094,53,2831,NA,670,0,1,"2018-12-31",3013,2010,"large"
"3280",41262,"Ladd Canyon TSI and RMEF Elk Habitat Enhancement Project","6","Complete","2/11/13","7/9/15","CE","0","0",878,"Ranger District/Mgt Unit","2016-06-01","2016-10-01","2016-06-01",NA,1520,1506,4,0,0.595744680851064,0,0.404255319148936,0.978723404255319,47,123,NA,0,0,1,"2018-12-31",943,2016,"large"
"3281",25454,"Snow Basin Vegetation Management Project","6","Complete","12/3/08","3/19/12","EIS","1","1",1202,"Ranger District/Mgt Unit","2012-08-23","2018-03-14","2013-09-01",NA,4802,4802,586,0.263157894736842,0.578947368421053,0,0.157894736842105,0.884210526315789,95,2030,NA,374,0,1,"2018-12-31",2321,2012,"x-large"
"3282",13205,"Lostine Road Hazard Tree Management","6","Complete","1/9/06","2/13/06","CE","0","0",35,"Ranger District/Mgt Unit","2007-10-01","2007-10-01","2007-10-15","2007-10-15",290,290,14,0,1,0,0,1,1,1,1,14,1,1,"2018-12-31",4109,2007,"medium"
"3283",41764,"Limber Jim Muir Fuels Reduction Project","6","Complete","1/17/13","2/18/16","EA","0","0",1127,"Ranger District/Mgt Unit","2016-03-30","2018-11-15","2018-10-01",NA,176,158,534,0.277777777777778,0.722222222222222,0,0,0.888888888888889,18,961,NA,915,0,1,"2018-12-31",1006,2016,"medium"
"3284",34482,"Trail Vegetation Management","6","Complete","7/22/11","7/1/13","EA","1","0",710,"Ranger District/Mgt Unit","2010-01-27","2018-10-08","2014-06-20",NA,3812,3739,838,0.356060606060606,0.545454545454545,0,0.0984848484848485,0.75,132,3177,NA,1605,0,1,"2018-12-31",3260,2010,"x-large"
"3285",41765,"East Face Vegetation Management Project","6","Complete","7/1/13","7/28/16","EA","0","0",1123,"Ranger District/Mgt Unit","2016-02-06","2018-10-01","2016-11-01",NA,9079.1,9017.8,71,0.0936555891238671,0.688821752265861,0,0.217522658610272,0.555891238670695,331,969,NA,269,0,1,"2018-12-31",1059,2016,"x-large"
"3286",27122,"Riparian Maintenance and Thinning TSI","6","Complete","6/16/09","1/25/10","CE","0","0",223,"Ranger District/Mgt Unit","2012-11-01","2012-11-01","2012-11-15","2012-11-15",30,10,14,0,1,0,0,1,1,1,1,14,1,1,"2018-12-31",2251,2012,"small"
"3287",17697,"Green McCoy Fuels Reduction","6","Complete","2/20/07","7/16/07","CE","1","0",146,"Ranger District/Mgt Unit","2007-10-01","2017-09-18","2010-07-01",NA,4396,2923,800,0.2,0.714285714285714,0.0142857142857143,0.0714285714285714,0.828571428571429,70,3641,NA,1004,0,1,"2018-12-31",4109,2007,"x-large"
"3288",24162,"Rooster Vegetation Management","6","Complete","1/2/09","8/11/10","EA","0","0",586,"Ranger District/Mgt Unit","2009-09-12","2018-11-26","2012-10-20",NA,2685,2568,415,0.265060240963855,0.674698795180723,0,0.0602409638554217,0.843373493975904,83,3363,NA,1134,0,1,"2018-12-31",3397,2009,"x-large"
"3289",50314,"Rail Fire Salvage","6","Complete","9/21/16","12/15/16","CE","0","0",85,"Ranger District/Mgt Unit","2017-02-15","2017-02-15","2017-07-14","2017-07-14",1649,1649,149,1,0,0,0,1,39,1,1,149,1,1,"2018-12-31",684,2017,"large"
"3290",21286,"Greenhorn Wildland Urban Interface (WUI) Project","6","Complete","3/5/08","6/15/10","EA","0","0",832,"Ranger District/Mgt Unit","2011-09-01","2015-11-01","2013-09-15","2015-11-04",402,402,760,0,1,0,0,1,12,1523,781,745,1,1,"2018-12-31",2678,2011,"medium"
"3291",48592,"Lostine Corridor Public Safety Project","6","Complete","2/2/16","4/5/17","CE","0","1",428,"Ranger District/Mgt Unit","2016-10-15","2018-06-01","2017-10-30",NA,124,124,106.5,0.1,0.9,0,0,0.4,10,595,NA,380,0,1,"2018-12-31",807,2016,"small"
"3292",13203,"Red Vine Vegetation Management Project","6","Complete","3/13/06","11/20/06","CE","0","0",252,"Ranger District/Mgt Unit","2008-09-12","2015-04-15","2009-12-14","2015-06-15",2863,2863,1082,0.23728813559322,0.610169491525424,0.0932203389830508,0.0593220338983051,1,118,2407,2010,458,1,1,"2018-12-31",3762,2008,"x-large"
"3293",29977,"Cove II WUI","6","Complete","6/28/10","11/30/11","EA","0","0",520,"Ranger District/Mgt Unit","2011-10-12","2018-11-01","2014-06-25",NA,1971,1893,271,0.0111111111111111,0.744444444444444,0,0.244444444444444,0.9,90,2578,NA,987,0,1,"2018-12-31",2637,2011,"large"
"3294",47390,"Wallowa Front WUI Project","6","Complete","5/7/15","11/6/15","CE","0","0",183,"Ranger District/Mgt Unit","2016-04-11","2018-10-02","2016-07-11",NA,377,354,90,0,0.75,0,0.25,0.9,20,905,NA,91,0,1,"2018-12-31",994,2016,"medium"
"3295",23437,"2008 Imnaha Beetle Brood Removal","6","Complete","12/6/07","3/6/08","CE","0","0",91,"NRA/NSA/NM","2008-04-01","2008-04-01",NA,NA,5,0,NA,0,1,0,0,0,1,1,NA,3926,0,0,"2018-12-31",3926,2008,"small"
"3296",31903,"Big Sheep Ridge Salvage","6","Complete","6/9/10","8/16/10","CE","0","0",68,"Ranger District/Mgt Unit","2010-04-01","2014-04-01","2011-10-21","2014-04-14",107,107,592,0.866666666666667,0,0.133333333333333,0,1,15,1462,907,568,1,1,"2018-12-31",3196,2010,"small"
"3297",39132,"Bird Track TSI and Maintenance Burn","6","Complete","5/20/12","1/20/15","CE","0","0",975,"Ranger District/Mgt Unit","2013-03-05","2018-04-30","2016-04-01",NA,1954,1344,31,0.0909090909090909,0.909090909090909,0,0,0.545454545454545,11,1883,NA,1123,0,1,"2018-12-31",2127,2013,"large"
"3298",30719,"Mt Howard L Fuels Reduction","6","Complete","6/15/11","10/3/11","CE","0","0",110,"Ranger District/Mgt Unit","2012-07-01","2017-11-01","2012-10-15","2017-11-09",748.4,748.4,106,0,0.739130434782609,0,0.260869565217391,1,46,1950,1852,106,1,1,"2018-12-31",2374,2012,"medium"
"3299",24112,"2008 Range Improvements","6","Complete","4/15/08","7/11/08","CE","0","0",87,"Ranger District/Mgt Unit","2009-02-10","2009-02-10","2009-10-01","2009-10-01",10,10,233,0,1,0,0,1,1,1,1,233,1,1,"2018-12-31",3611,2009,"small"
"3300",13906,"Tremble Aspen Restoration","6","Complete","1/30/06","8/26/10","EA","1","0",1669,"Ranger District/Mgt Unit","2018-11-15","2018-11-15",NA,NA,1,0,NA,0,1,0,0,0,1,1,NA,46,0,0,"2018-12-31",46,2018,"small"
"3301",48364,"Cornet Windy Ridge Fire - Burnt River Watershed","6","Complete","10/9/15","2/19/16","CE","0","0",133,"Ranger District/Mgt Unit","2016-04-28","2017-03-29","2016-10-15","2017-07-25",647,647,56,0.333333333333333,0.333333333333333,0.333333333333333,0,1,15,336,284,170,1,1,"2018-12-31",977,2016,"medium"
"3302",16543,"Horsefly Vegetation Fuels Management","6","Complete","1/31/07","8/18/08","EA","0","0",565,"Ranger District/Mgt Unit","2013-10-01","2014-06-25","2014-06-01","2014-06-25",130,130,6,0,0.5,0,0.5,1,6,268,25,243,1,1,"2018-12-31",1917,2013,"small"
